cycle_id,recording,cycle_in_recording,cycle_filename,peak_frame,peak_time_s,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,frame_ms,hop_ms,centroid_threshold,peak_centroid_value
142,106_2b1_Pl_mc_LittC2SE.wav,6,106_2b1_Pl_mc_LittC2SE_cycle_6.wav,837,8.37,333837,444087,7.57,10.07,2.5,44100,25.0,10.0,2134.65,4618.86
143,106_2b1_Pl_mc_LittC2SE.wav,7,106_2b1_Pl_mc_LittC2SE_cycle_7.wav,953,9.53,384993,495243,8.73,11.23,2.5,44100,25.0,10.0,2134.65,3799.03
144,106_2b1_Pl_mc_LittC2SE.wav,8,106_2b1_Pl_mc_LittC2SE_cycle_8.wav,1054,10.54,429534,539784,9.74,12.24,2.5,44100,25.0,10.0,2134.65,2172.52
145,106_2b1_Pl_mc_LittC2SE.wav,9,106_2b1_Pl_mc_LittC2SE_cycle_9.wav,1160,11.6,476280,586530,10.8,13.3,2.5,44100,25.0,10.0,2134.65,4287.75
146,106_2b1_Pl_mc_LittC2SE.wav,10,106_2b1_Pl_mc_LittC2SE_cycle_10.wav,1307,13.07,541107,651357,12.27,14.77,2.5,44100,25.0,10.0,2134.65,3770.67
147,106_2b1_Pl_mc_LittC2SE.wav,11,106_2b1_Pl_mc_LittC2SE_cycle_11.wav,1425,14.25,593145,703395,13.45,15.95,2.5,44100,25.0,10.0,2134.65,4088.54
148,106_2b1_Pl_mc_LittC2SE.wav,12,106_2b1_Pl_mc_LittC2SE_cycle_12.wav,1525,15.25,637245,747495,14.45,16.95,2.5,44100,25.0,10.0,2134.65,3450.66
149,106_2b1_Pl_mc_LittC2SE.wav,13,106_2b1_Pl_mc_LittC2SE_cycle_13.wav,1672,16.72,702072,812322,15.92,18.42,2.5,44100,25.0,10.0,2134.65,3772.5
150,106_2b1_Pl_mc_LittC2SE.wav,14,106_2b1_Pl_mc_LittC2SE_cycle_14.wav,1772,17.72,746172,856422,16.92,19.42,2.5,44100,25.0,10.0,2134.65,2518.4
151,106_2b1_Pr_mc_LittC2SE.wav,1,106_2b1_Pr_mc_LittC2SE_cycle_1.wav,198,1.98,52038,162288,1.18,3.68,2.5,44100,25.0,10.0,202.71,478.52
152,106_2b1_Pr_mc_LittC2SE.wav,2,106_2b1_Pr_mc_LittC2SE_cycle_2.wav,308,3.08,100548,210798,2.28,4.78,2.5,44100,25.0,10.0,202.71,812.64
153,106_2b1_Pr_mc_LittC2SE.wav,3,106_2b1_Pr_mc_LittC2SE_cycle_3.wav,424,4.24,151704,261954,3.44,5.94,2.5,44100,25.0,10.0,202.71,856.15
154,106_2b1_Pr_mc_LittC2SE.wav,4,106_2b1_Pr_mc_LittC2SE_cycle_4.wav,534,5.34,200214,310464,4.54,7.04,2.5,44100,25.0,10.0,202.71,511.47
155,106_2b1_Pr_mc_LittC2SE.wav,5,106_2b1_Pr_mc_LittC2SE_cycle_5.wav,669,6.69,259749,369999,5.89,8.39,2.5,44100,25.0,10.0,202.71,1149.53
156,106_2b1_Pr_mc_LittC2SE.wav,6,106_2b1_Pr_mc_LittC2SE_cycle_6.wav,854,8.54,341334,451584,7.74,10.24,2.5,44100,25.0,10.0,202.71,436.47
157,106_2b1_Pr_mc_LittC2SE.wav,7,106_2b1_Pr_mc_LittC2SE_cycle_7.wav,1022,10.22,415422,525672,9.42,11.92,2.5,44100,25.0,10.0,202.71,798.67
158,106_2b1_Pr_mc_LittC2SE.wav,8,106_2b1_Pr_mc_LittC2SE_cycle_8.wav,1176,11.76,483336,593586,10.96,13.46,2.5,44100,25.0,10.0,202.71,646.38
159,106_2b1_Pr_mc_LittC2SE.wav,9,106_2b1_Pr_mc_LittC2SE_cycle_9.wav,1296,12.96,536256,646506,12.16,14.66,2.5,44100,25.0,10.0,202.71,714.98
160,106_2b1_Pr_mc_LittC2SE.wav,10,106_2b1_Pr_mc_LittC2SE_cycle_10.wav,1412,14.12,587412,697662,13.32,15.82,2.5,44100,25.0,10.0,202.71,369.95
161,106_2b1_Pr_mc_LittC2SE.wav,11,106_2b1_Pr_mc_LittC2SE_cycle_11.wav,1516,15.16,633276,743526,14.36,16.86,2.5,44100,25.0,10.0,202.71,721.51
162,106_2b1_Pr_mc_LittC2SE.wav,12,106_2b1_Pr_mc_LittC2SE_cycle_12.wav,1665,16.65,698985,809235,15.85,18.35,2.5,44100,25.0,10.0,202.71,773.0
163,106_2b1_Pr_mc_LittC2SE.wav,13,106_2b1_Pr_mc_LittC2SE_cycle_13.wav,1828,18.28,770868,881118,17.48,19.98,2.5,44100,25.0,10.0,202.71,866.8
164,107_2b3_Al_mc_AKGC417L.wav,1,107_2b3_Al_mc_AKGC417L_cycle_1.wav,113,1.13,14553,124803,0.33,2.83,2.5,44100,25.0,10.0,661.56,1431.44
165,107_2b3_Al_mc_AKGC417L.wav,2,107_2b3_Al_mc_AKGC417L_cycle_2.wav,223,2.23,63063,173313,1.43,3.93,2.5,44100,25.0,10.0,661.56,1961.46
166,107_2b3_Al_mc_AKGC417L.wav,3,107_2b3_Al_mc_AKGC417L_cycle_3.wav,364,3.64,125244,235494,2.84,5.34,2.5,44100,25.0,10.0,661.56,1718.57
167,107_2b3_Al_mc_AKGC417L.wav,4,107_2b3_Al_mc_AKGC417L_cycle_4.wav,479,4.79,175959,286209,3.99,6.49,2.5,44100,25.0,10.0,661.56,3463.41
168,107_2b3_Al_mc_AKGC417L.wav,5,107_2b3_Al_mc_AKGC417L_cycle_5.wav,657,6.57,254457,364707,5.77,8.27,2.5,44100,25.0,10.0,661.56,1840.29
169,107_2b3_Al_mc_AKGC417L.wav,6,107_2b3_Al_mc_AKGC417L_cycle_6.wav,757,7.57,298557,408807,6.77,9.27,2.5,44100,25.0,10.0,661.56,1822.73
170,107_2b3_Al_mc_AKGC417L.wav,7,107_2b3_Al_mc_AKGC417L_cycle_7.wav,917,9.17,369117,479367,8.37,10.87,2.5,44100,25.0,10.0,661.56,1553.4
171,107_2b3_Al_mc_AKGC417L.wav,8,107_2b3_Al_mc_AKGC417L_cycle_8.wav,1042,10.42,424242,534492,9.62,12.12,2.5,44100,25.0,10.0,661.56,1235.9
172,107_2b3_Al_mc_AKGC417L.wav,9,107_2b3_Al_mc_AKGC417L_cycle_9.wav,1179,11.79,484659,594909,10.99,13.49,2.5,44100,25.0,10.0,661.56,1807.22
173,107_2b3_Al_mc_AKGC417L.wav,10,107_2b3_Al_mc_AKGC417L_cycle_10.wav,1284,12.84,530964,641214,12.04,14.54,2.5,44100,25.0,10.0,661.56,2247.55
174,107_2b3_Al_mc_AKGC417L.wav,11,107_2b3_Al_mc_AKGC417L_cycle_11.wav,1417,14.17,589617,699867,13.37,15.87,2.5,44100,25.0,10.0,661.56,1523.51
175,107_2b3_Al_mc_AKGC417L.wav,12,107_2b3_Al_mc_AKGC417L_cycle_12.wav,1538,15.38,642978,753228,14.58,17.08,2.5,44100,25.0,10.0,661.56,2684.72
176,107_2b3_Al_mc_AKGC417L.wav,13,107_2b3_Al_mc_AKGC417L_cycle_13.wav,1640,16.4,687960,798210,15.6,18.1,2.5,44100,25.0,10.0,661.56,1145.91
177,107_2b3_Al_mc_AKGC417L.wav,14,107_2b3_Al_mc_AKGC417L_cycle_14.wav,1756,17.56,739116,849366,16.76,19.26,2.5,44100,25.0,10.0,661.56,2081.01
178,107_2b3_Ar_mc_AKGC417L.wav,1,107_2b3_Ar_mc_AKGC417L_cycle_1.wav,125,1.25,19845,130095,0.45,2.95,2.5,44100,25.0,10.0,539.82,906.39
179,107_2b3_Ar_mc_AKGC417L.wav,2,107_2b3_Ar_mc_AKGC417L_cycle_2.wav,241,2.41,71001,181251,1.61,4.11,2.5,44100,25.0,10.0,539.82,1181.92
180,107_2b3_Ar_mc_AKGC417L.wav,3,107_2b3_Ar_mc_AKGC417L_cycle_3.wav,440,4.4,158760,269010,3.6,6.1,2.5,44100,25.0,10.0,539.82,1413.98
181,107_2b3_Ar_mc_AKGC417L.wav,4,107_2b3_Ar_mc_AKGC417L_cycle_4.wav,584,5.84,222264,332514,5.04,7.54,2.5,44100,25.0,10.0,539.82,1442.98
182,107_2b3_Ar_mc_AKGC417L.wav,5,107_2b3_Ar_mc_AKGC417L_cycle_5.wav,730,7.3,286650,396900,6.5,9.0,2.5,44100,25.0,10.0,539.82,952.45
183,107_2b3_Ar_mc_AKGC417L.wav,6,107_2b3_Ar_mc_AKGC417L_cycle_6.wav,912,9.12,366912,477162,8.32,10.82,2.5,44100,25.0,10.0,539.82,1998.95
184,107_2b3_Ar_mc_AKGC417L.wav,7,107_2b3_Ar_mc_AKGC417L_cycle_7.wav,1045,10.45,425565,535815,9.65,12.15,2.5,44100,25.0,10.0,539.82,2140.42
185,107_2b3_Ar_mc_AKGC417L.wav,8,107_2b3_Ar_mc_AKGC417L_cycle_8.wav,1179,11.79,484659,594909,10.99,13.49,2.5,44100,25.0,10.0,539.82,953.58
186,107_2b3_Ar_mc_AKGC417L.wav,9,107_2b3_Ar_mc_AKGC417L_cycle_9.wav,1289,12.89,533169,643419,12.09,14.59,2.5,44100,25.0,10.0,539.82,1025.38
187,107_2b3_Ar_mc_AKGC417L.wav,10,107_2b3_Ar_mc_AKGC417L_cycle_10.wav,1416,14.16,589176,699426,13.36,15.86,2.5,44100,25.0,10.0,539.82,1493.77
188,107_2b3_Ar_mc_AKGC417L.wav,11,107_2b3_Ar_mc_AKGC417L_cycle_11.wav,1521,15.21,635481,745731,14.41,16.91,2.5,44100,25.0,10.0,539.82,1065.27
189,107_2b3_Ar_mc_AKGC417L.wav,12,107_2b3_Ar_mc_AKGC417L_cycle_12.wav,1657,16.57,695457,805707,15.77,18.27,2.5,44100,25.0,10.0,539.82,2685.62
190,107_2b3_Ar_mc_AKGC417L.wav,13,107_2b3_Ar_mc_AKGC417L_cycle_13.wav,1760,17.6,740880,851130,16.8,19.3,2.5,44100,25.0,10.0,539.82,1557.13
191,107_2b3_Ll_mc_AKGC417L.wav,1,107_2b3_Ll_mc_AKGC417L_cycle_1.wav,188,1.88,47628,157878,1.08,3.58,2.5,44100,25.0,10.0,1986.51,5315.71
192,107_2b3_Ll_mc_AKGC417L.wav,2,107_2b3_Ll_mc_AKGC417L_cycle_2.wav,363,3.63,124803,235053,2.83,5.33,2.5,44100,25.0,10.0,1986.51,2754.42
193,107_2b3_Ll_mc_AKGC417L.wav,3,107_2b3_Ll_mc_AKGC417L_cycle_3.wav,468,4.68,171108,281358,3.88,6.38,2.5,44100,25.0,10.0,1986.51,3948.59
194,107_2b3_Ll_mc_AKGC417L.wav,4,107_2b3_Ll_mc_AKGC417L_cycle_4.wav,642,6.42,247842,358092,5.62,8.12,2.5,44100,25.0,10.0,1986.51,4036.02
195,107_2b3_Ll_mc_AKGC417L.wav,5,107_2b3_Ll_mc_AKGC417L_cycle_5.wav,751,7.51,295911,406161,6.71,9.21,2.5,44100,25.0,10.0,1986.51,4127.23
196,107_2b3_Ll_mc_AKGC417L.wav,6,107_2b3_Ll_mc_AKGC417L_cycle_6.wav,929,9.29,374409,484659,8.49,10.99,2.5,44100,25.0,10.0,1986.51,3654.82
197,107_2b3_Ll_mc_AKGC417L.wav,7,107_2b3_Ll_mc_AKGC417L_cycle_7.wav,1041,10.41,423801,534051,9.61,12.11,2.5,44100,25.0,10.0,1986.51,4211.17
198,107_2b3_Ll_mc_AKGC417L.wav,8,107_2b3_Ll_mc_AKGC417L_cycle_8.wav,1152,11.52,472752,583002,10.72,13.22,2.5,44100,25.0,10.0,1986.51,2602.36
199,107_2b3_Ll_mc_AKGC417L.wav,9,107_2b3_Ll_mc_AKGC417L_cycle_9.wav,1266,12.66,523026,633276,11.86,14.36,2.5,44100,25.0,10.0,1986.51,4502.55
200,107_2b3_Ll_mc_AKGC417L.wav,10,107_2b3_Ll_mc_AKGC417L_cycle_10.wav,1369,13.69,568449,678699,12.89,15.39,2.5,44100,25.0,10.0,1986.51,2918.62
201,107_2b3_Ll_mc_AKGC417L.wav,11,107_2b3_Ll_mc_AKGC417L_cycle_11.wav,1537,15.37,642537,752787,14.57,17.07,2.5,44100,25.0,10.0,1986.51,3398.45
202,107_2b3_Ll_mc_AKGC417L.wav,12,107_2b3_Ll_mc_AKGC417L_cycle_12.wav,1638,16.38,687078,797328,15.58,18.08,2.5,44100,25.0,10.0,1986.51,4693.76
203,107_2b3_Ll_mc_AKGC417L.wav,13,107_2b3_Ll_mc_AKGC417L_cycle_13.wav,1768,17.68,744408,854658,16.88,19.38,2.5,44100,25.0,10.0,1986.51,5061.09
204,107_2b3_Lr_mc_AKGC417L.wav,1,107_2b3_Lr_mc_AKGC417L_cycle_1.wav,132,1.32,22932,133182,0.52,3.02,2.5,44100,25.0,10.0,1713.82,2940.45
205,107_2b3_Lr_mc_AKGC417L.wav,2,107_2b3_Lr_mc_AKGC417L_cycle_2.wav,236,2.36,68796,179046,1.56,4.06,2.5,44100,25.0,10.0,1713.82,2327.21
206,107_2b3_Lr_mc_AKGC417L.wav,3,107_2b3_Lr_mc_AKGC417L_cycle_3.wav,364,3.64,125244,235494,2.84,5.34,2.5,44100,25.0,10.0,1713.82,3133.91
207,107_2b3_Lr_mc_AKGC417L.wav,4,107_2b3_Lr_mc_AKGC417L_cycle_4.wav,493,4.93,182133,292383,4.13,6.63,2.5,44100,25.0,10.0,1713.82,4180.15
208,107_2b3_Lr_mc_AKGC417L.wav,5,107_2b3_Lr_mc_AKGC417L_cycle_5.wav,607,6.07,232407,342657,5.27,7.77,2.5,44100,25.0,10.0,1713.82,3411.8
209,107_2b3_Lr_mc_AKGC417L.wav,6,107_2b3_Lr_mc_AKGC417L_cycle_6.wav,728,7.28,285768,396018,6.48,8.98,2.5,44100,25.0,10.0,1713.82,4106.32
210,107_2b3_Lr_mc_AKGC417L.wav,7,107_2b3_Lr_mc_AKGC417L_cycle_7.wav,837,8.37,333837,444087,7.57,10.07,2.5,44100,25.0,10.0,1713.82,3377.9
211,107_2b3_Lr_mc_AKGC417L.wav,8,107_2b3_Lr_mc_AKGC417L_cycle_8.wav,940,9.4,379260,489510,8.6,11.1,2.5,44100,25.0,10.0,1713.82,1929.36
212,107_2b3_Lr_mc_AKGC417L.wav,9,107_2b3_Lr_mc_AKGC417L_cycle_9.wav,1045,10.45,425565,535815,9.65,12.15,2.5,44100,25.0,10.0,1713.82,3743.16
213,107_2b3_Lr_mc_AKGC417L.wav,10,107_2b3_Lr_mc_AKGC417L_cycle_10.wav,1165,11.65,478485,588735,10.85,13.35,2.5,44100,25.0,10.0,1713.82,3303.28
214,107_2b3_Lr_mc_AKGC417L.wav,11,107_2b3_Lr_mc_AKGC417L_cycle_11.wav,1271,12.71,525231,635481,11.91,14.41,2.5,44100,25.0,10.0,1713.82,3927.88
215,107_2b3_Lr_mc_AKGC417L.wav,12,107_2b3_Lr_mc_AKGC417L_cycle_12.wav,1445,14.45,601965,712215,13.65,16.15,2.5,44100,25.0,10.0,1713.82,3277.2
216,107_2b3_Lr_mc_AKGC417L.wav,13,107_2b3_Lr_mc_AKGC417L_cycle_13.wav,1558,15.58,651798,762048,14.78,17.28,2.5,44100,25.0,10.0,1713.82,3650.32
217,107_2b3_Lr_mc_AKGC417L.wav,14,107_2b3_Lr_mc_AKGC417L_cycle_14.wav,1670,16.7,701190,811440,15.9,18.4,2.5,44100,25.0,10.0,1713.82,1733.07
218,107_2b3_Lr_mc_AKGC417L.wav,15,107_2b3_Lr_mc_AKGC417L_cycle_15.wav,1791,17.91,754551,864801,17.11,19.61,2.5,44100,25.0,10.0,1713.82,3845.53
219,107_2b3_Pl_mc_AKGC417L.wav,1,107_2b3_Pl_mc_AKGC417L_cycle_1.wav,124,1.24,19404,129654,0.44,2.94,2.5,44100,25.0,10.0,651.0,1027.83
220,107_2b3_Pl_mc_AKGC417L.wav,2,107_2b3_Pl_mc_AKGC417L_cycle_2.wav,247,2.47,73647,183897,1.67,4.17,2.5,44100,25.0,10.0,651.0,1318.65
221,107_2b3_Pl_mc_AKGC417L.wav,3,107_2b3_Pl_mc_AKGC417L_cycle_3.wav,374,3.74,129654,239904,2.94,5.44,2.5,44100,25.0,10.0,651.0,1380.39
222,107_2b3_Pl_mc_AKGC417L.wav,4,107_2b3_Pl_mc_AKGC417L_cycle_4.wav,529,5.29,198009,308259,4.49,6.99,2.5,44100,25.0,10.0,651.0,2216.49
223,107_2b3_Pl_mc_AKGC417L.wav,5,107_2b3_Pl_mc_AKGC417L_cycle_5.wav,656,6.56,254016,364266,5.76,8.26,2.5,44100,25.0,10.0,651.0,2063.84
224,107_2b3_Pl_mc_AKGC417L.wav,6,107_2b3_Pl_mc_AKGC417L_cycle_6.wav,804,8.04,319284,429534,7.24,9.74,2.5,44100,25.0,10.0,651.0,1485.79
225,107_2b3_Pl_mc_AKGC417L.wav,7,107_2b3_Pl_mc_AKGC417L_cycle_7.wav,917,9.17,369117,479367,8.37,10.87,2.5,44100,25.0,10.0,651.0,1421.18
226,107_2b3_Pl_mc_AKGC417L.wav,8,107_2b3_Pl_mc_AKGC417L_cycle_8.wav,1018,10.18,413658,523908,9.38,11.88,2.5,44100,25.0,10.0,651.0,1813.39
227,107_2b3_Pl_mc_AKGC417L.wav,9,107_2b3_Pl_mc_AKGC417L_cycle_9.wav,1181,11.81,485541,595791,11.01,13.51,2.5,44100,25.0,10.0,651.0,2834.54
228,107_2b3_Pl_mc_AKGC417L.wav,10,107_2b3_Pl_mc_AKGC417L_cycle_10.wav,1300,13.0,538020,648270,12.2,14.7,2.5,44100,25.0,10.0,651.0,1816.7
229,107_2b3_Pl_mc_AKGC417L.wav,11,107_2b3_Pl_mc_AKGC417L_cycle_11.wav,1402,14.02,583002,693252,13.22,15.72,2.5,44100,25.0,10.0,651.0,997.59
230,107_2b3_Pl_mc_AKGC417L.wav,12,107_2b3_Pl_mc_AKGC417L_cycle_12.wav,1554,15.54,650034,760284,14.74,17.24,2.5,44100,25.0,10.0,651.0,1369.33
231,107_2b3_Pl_mc_AKGC417L.wav,13,107_2b3_Pl_mc_AKGC417L_cycle_13.wav,1658,16.58,695898,806148,15.78,18.28,2.5,44100,25.0,10.0,651.0,982.58
232,107_2b3_Pl_mc_AKGC417L.wav,14,107_2b3_Pl_mc_AKGC417L_cycle_14.wav,1764,17.64,742644,852894,16.84,19.34,2.5,44100,25.0,10.0,651.0,2640.96
233,107_2b3_Pr_mc_AKGC417L.wav,1,107_2b3_Pr_mc_AKGC417L_cycle_1.wav,190,1.9,48510,158760,1.1,3.6,2.5,44100,25.0,10.0,1162.26,3383.12
234,107_2b3_Pr_mc_AKGC417L.wav,2,107_2b3_Pr_mc_AKGC417L_cycle_2.wav,378,3.78,131418,241668,2.98,5.48,2.5,44100,25.0,10.0,1162.26,3169.95
235,107_2b3_Pr_mc_AKGC417L.wav,3,107_2b3_Pr_mc_AKGC417L_cycle_3.wav,514,5.14,191394,301644,4.34,6.84,2.5,44100,25.0,10.0,1162.26,2532.57
236,107_2b3_Pr_mc_AKGC417L.wav,4,107_2b3_Pr_mc_AKGC417L_cycle_4.wav,644,6.44,248724,358974,5.64,8.14,2.5,44100,25.0,10.0,1162.26,2621.34
237,107_2b3_Pr_mc_AKGC417L.wav,5,107_2b3_Pr_mc_AKGC417L_cycle_5.wav,750,7.5,295470,405720,6.7,9.2,2.5,44100,25.0,10.0,1162.26,4635.65
238,107_2b3_Pr_mc_AKGC417L.wav,6,107_2b3_Pr_mc_AKGC417L_cycle_6.wav,908,9.08,365148,475398,8.28,10.78,2.5,44100,25.0,10.0,1162.26,2309.42
239,107_2b3_Pr_mc_AKGC417L.wav,7,107_2b3_Pr_mc_AKGC417L_cycle_7.wav,1017,10.17,413217,523467,9.37,11.87,2.5,44100,25.0,10.0,1162.26,3138.98
240,107_2b3_Pr_mc_AKGC417L.wav,8,107_2b3_Pr_mc_AKGC417L_cycle_8.wav,1178,11.78,484218,594468,10.98,13.48,2.5,44100,25.0,10.0,1162.26,2871.87
241,107_2b3_Pr_mc_AKGC417L.wav,9,107_2b3_Pr_mc_AKGC417L_cycle_9.wav,1281,12.81,529641,639891,12.01,14.51,2.5,44100,25.0,10.0,1162.26,2292.45
242,107_2b3_Pr_mc_AKGC417L.wav,10,107_2b3_Pr_mc_AKGC417L_cycle_10.wav,1413,14.13,587853,698103,13.33,15.83,2.5,44100,25.0,10.0,1162.26,2977.05
243,107_2b3_Pr_mc_AKGC417L.wav,11,107_2b3_Pr_mc_AKGC417L_cycle_11.wav,1540,15.4,643860,754110,14.6,17.1,2.5,44100,25.0,10.0,1162.26,2456.67
244,107_2b3_Pr_mc_AKGC417L.wav,12,107_2b3_Pr_mc_AKGC417L_cycle_12.wav,1663,16.63,698103,808353,15.83,18.33,2.5,44100,25.0,10.0,1162.26,3630.36
245,107_2b3_Pr_mc_AKGC417L.wav,13,107_2b3_Pr_mc_AKGC417L_cycle_13.wav,1771,17.71,745731,855981,16.91,19.41,2.5,44100,25.0,10.0,1162.26,3929.27
246,107_2b3_Tc_mc_AKGC417L.wav,1,107_2b3_Tc_mc_AKGC417L_cycle_1.wav,183,1.83,45423,155673,1.03,3.53,2.5,44100,25.0,10.0,395.22,957.19
247,107_2b3_Tc_mc_AKGC417L.wav,2,107_2b3_Tc_mc_AKGC417L_cycle_2.wav,367,3.67,126567,236817,2.87,5.37,2.5,44100,25.0,10.0,395.22,1140.5
248,107_2b3_Tc_mc_AKGC417L.wav,3,107_2b3_Tc_mc_AKGC417L_cycle_3.wav,525,5.25,196245,306495,4.45,6.95,2.5,44100,25.0,10.0,395.22,767.03
249,107_2b3_Tc_mc_AKGC417L.wav,4,107_2b3_Tc_mc_AKGC417L_cycle_4.wav,629,6.29,242109,352359,5.49,7.99,2.5,44100,25.0,10.0,395.22,624.01
250,107_2b3_Tc_mc_AKGC417L.wav,5,107_2b3_Tc_mc_AKGC417L_cycle_5.wav,767,7.67,302967,413217,6.87,9.37,2.5,44100,25.0,10.0,395.22,1051.06
251,107_2b3_Tc_mc_AKGC417L.wav,6,107_2b3_Tc_mc_AKGC417L_cycle_6.wav,912,9.12,366912,477162,8.32,10.82,2.5,44100,25.0,10.0,395.22,1227.78
252,107_2b3_Tc_mc_AKGC417L.wav,7,107_2b3_Tc_mc_AKGC417L_cycle_7.wav,1023,10.23,415863,526113,9.43,11.93,2.5,44100,25.0,10.0,395.22,845.62
253,107_2b3_Tc_mc_AKGC417L.wav,8,107_2b3_Tc_mc_AKGC417L_cycle_8.wav,1151,11.51,472311,582561,10.71,13.21,2.5,44100,25.0,10.0,395.22,608.1
254,107_2b3_Tc_mc_AKGC417L.wav,9,107_2b3_Tc_mc_AKGC417L_cycle_9.wav,1251,12.51,516411,626661,11.71,14.21,2.5,44100,25.0,10.0,395.22,863.1
255,107_2b3_Tc_mc_AKGC417L.wav,10,107_2b3_Tc_mc_AKGC417L_cycle_10.wav,1397,13.97,580797,691047,13.17,15.67,2.5,44100,25.0,10.0,395.22,817.12
256,107_2b3_Tc_mc_AKGC417L.wav,11,107_2b3_Tc_mc_AKGC417L_cycle_11.wav,1500,15.0,626220,736470,14.2,16.7,2.5,44100,25.0,10.0,395.22,988.45
257,107_2b3_Tc_mc_AKGC417L.wav,12,107_2b3_Tc_mc_AKGC417L_cycle_12.wav,1606,16.06,672966,783216,15.26,17.76,2.5,44100,25.0,10.0,395.22,744.13
258,107_2b3_Tc_mc_AKGC417L.wav,13,107_2b3_Tc_mc_AKGC417L_cycle_13.wav,1759,17.59,740439,850689,16.79,19.29,2.5,44100,25.0,10.0,395.22,990.26
259,107_2b4_Al_mc_AKGC417L.wav,1,107_2b4_Al_mc_AKGC417L_cycle_1.wav,208,2.08,56448,166698,1.28,3.78,2.5,44100,25.0,10.0,775.72,2457.13
260,107_2b4_Al_mc_AKGC417L.wav,2,107_2b4_Al_mc_AKGC417L_cycle_2.wav,333,3.33,111573,221823,2.53,5.03,2.5,44100,25.0,10.0,775.72,2102.4
261,107_2b4_Al_mc_AKGC417L.wav,3,107_2b4_Al_mc_AKGC417L_cycle_3.wav,440,4.4,158760,269010,3.6,6.1,2.5,44100,25.0,10.0,775.72,1523.49
262,107_2b4_Al_mc_AKGC417L.wav,4,107_2b4_Al_mc_AKGC417L_cycle_4.wav,556,5.56,209916,320166,4.76,7.26,2.5,44100,25.0,10.0,775.72,3460.79
263,107_2b4_Al_mc_AKGC417L.wav,5,107_2b4_Al_mc_AKGC417L_cycle_5.wav,672,6.72,261072,371322,5.92,8.42,2.5,44100,25.0,10.0,775.72,1993.04
264,107_2b4_Al_mc_AKGC417L.wav,6,107_2b4_Al_mc_AKGC417L_cycle_6.wav,814,8.14,323694,433944,7.34,9.84,2.5,44100,25.0,10.0,775.72,2907.49
265,107_2b4_Al_mc_AKGC417L.wav,7,107_2b4_Al_mc_AKGC417L_cycle_7.wav,929,9.29,374409,484659,8.49,10.99,2.5,44100,25.0,10.0,775.72,1647.35
266,107_2b4_Al_mc_AKGC417L.wav,8,107_2b4_Al_mc_AKGC417L_cycle_8.wav,1035,10.35,421155,531405,9.55,12.05,2.5,44100,25.0,10.0,775.72,2557.55
267,107_2b4_Al_mc_AKGC417L.wav,9,107_2b4_Al_mc_AKGC417L_cycle_9.wav,1172,11.72,481572,591822,10.92,13.42,2.5,44100,25.0,10.0,775.72,1682.97
268,107_2b4_Al_mc_AKGC417L.wav,10,107_2b4_Al_mc_AKGC417L_cycle_10.wav,1286,12.86,531846,642096,12.06,14.56,2.5,44100,25.0,10.0,775.72,2608.99
269,107_2b4_Al_mc_AKGC417L.wav,11,107_2b4_Al_mc_AKGC417L_cycle_11.wav,1430,14.3,595350,705600,13.5,16.0,2.5,44100,25.0,10.0,775.72,2019.32
270,107_2b4_Al_mc_AKGC417L.wav,12,107_2b4_Al_mc_AKGC417L_cycle_12.wav,1599,15.99,669879,780129,15.19,17.69,2.5,44100,25.0,10.0,775.72,2578.33
271,107_2b4_Al_mc_AKGC417L.wav,13,107_2b4_Al_mc_AKGC417L_cycle_13.wav,1701,17.01,714861,825111,16.21,18.71,2.5,44100,25.0,10.0,775.72,1598.13
272,107_2b4_Ar_mc_AKGC417L.wav,1,107_2b4_Ar_mc_AKGC417L_cycle_1.wav,194,1.94,50274,160524,1.14,3.64,2.5,44100,25.0,10.0,509.04,1845.55
273,107_2b4_Ar_mc_AKGC417L.wav,2,107_2b4_Ar_mc_AKGC417L_cycle_2.wav,343,3.43,115983,226233,2.63,5.13,2.5,44100,25.0,10.0,509.04,1571.82
274,107_2b4_Ar_mc_AKGC417L.wav,3,107_2b4_Ar_mc_AKGC417L_cycle_3.wav,458,4.58,166698,276948,3.78,6.28,2.5,44100,25.0,10.0,509.04,1132.9
275,107_2b4_Ar_mc_AKGC417L.wav,4,107_2b4_Ar_mc_AKGC417L_cycle_4.wav,566,5.66,214326,324576,4.86,7.36,2.5,44100,25.0,10.0,509.04,1650.78
276,107_2b4_Ar_mc_AKGC417L.wav,5,107_2b4_Ar_mc_AKGC417L_cycle_5.wav,668,6.68,259308,369558,5.88,8.38,2.5,44100,25.0,10.0,509.04,2848.72
277,107_2b4_Ar_mc_AKGC417L.wav,6,107_2b4_Ar_mc_AKGC417L_cycle_6.wav,774,7.74,306054,416304,6.94,9.44,2.5,44100,25.0,10.0,509.04,850.15
278,107_2b4_Ar_mc_AKGC417L.wav,7,107_2b4_Ar_mc_AKGC417L_cycle_7.wav,904,9.04,363384,473634,8.24,10.74,2.5,44100,25.0,10.0,509.04,778.88
279,107_2b4_Ar_mc_AKGC417L.wav,8,107_2b4_Ar_mc_AKGC417L_cycle_8.wav,1077,10.77,439677,549927,9.97,12.47,2.5,44100,25.0,10.0,509.04,1691.59
