original_file,annotation_file,segment_file,segment_path,segment_id,start_s,end_s,duration_s,label,crackles,wheezes,sample_rate,num_samples
104_1b1_Pr_sc_Litt3200.wav,104_1b1_Pr_sc_Litt3200.txt,104_1b1_Pr_sc_Litt3200_seg_0009_normal.wav,segments_wav\annotation\104_1b1_Pr_sc_Litt3200_seg_0009_normal.wav,9,22.209,23.728,1.519,normal,0,0,4000,6076
105_1b1_Tc_sc_Meditron.wav,105_1b1_Tc_sc_Meditron.txt,105_1b1_Tc_sc_Meditron_seg_0000_normal.wav,segments_wav\annotation\105_1b1_Tc_sc_Meditron_seg_0000_normal.wav,0,0.036,2.279,2.2429931972789117,normal,0,0,44100,98916
105_1b1_Tc_sc_Meditron.wav,105_1b1_Tc_sc_Meditron.txt,105_1b1_Tc_sc_Meditron_seg_0001_normal.wav,segments_wav\annotation\105_1b1_Tc_sc_Meditron_seg_0001_normal.wav,1,2.279,4.879,2.6,normal,0,0,44100,114660
105_1b1_Tc_sc_Meditron.wav,105_1b1_Tc_sc_Meditron.txt,105_1b1_Tc_sc_Meditron_seg_0002_normal.wav,segments_wav\annotation\105_1b1_Tc_sc_Meditron_seg_0002_normal.wav,2,4.879,7.507,2.6280045351473924,normal,0,0,44100,115895
105_1b1_Tc_sc_Meditron.wav,105_1b1_Tc_sc_Meditron.txt,105_1b1_Tc_sc_Meditron_seg_0003_normal.wav,segments_wav\annotation\105_1b1_Tc_sc_Meditron_seg_0003_normal.wav,3,7.507,10.336,2.829002267573696,normal,0,0,44100,124759
105_1b1_Tc_sc_Meditron.wav,105_1b1_Tc_sc_Meditron.txt,105_1b1_Tc_sc_Meditron_seg_0004_normal.wav,segments_wav\annotation\105_1b1_Tc_sc_Meditron_seg_0004_normal.wav,4,10.336,13.364,3.027981859410431,normal,0,0,44100,133534
105_1b1_Tc_sc_Meditron.wav,105_1b1_Tc_sc_Meditron.txt,105_1b1_Tc_sc_Meditron_seg_0005_normal.wav,segments_wav\annotation\105_1b1_Tc_sc_Meditron_seg_0005_normal.wav,5,13.364,16.179,2.815011337868481,normal,0,0,44100,124142
105_1b1_Tc_sc_Meditron.wav,105_1b1_Tc_sc_Meditron.txt,105_1b1_Tc_sc_Meditron_seg_0006_normal.wav,segments_wav\annotation\105_1b1_Tc_sc_Meditron_seg_0006_normal.wav,6,16.179,19.007,2.828004535147392,normal,0,0,44100,124715
105_1b1_Tc_sc_Meditron.wav,105_1b1_Tc_sc_Meditron.txt,105_1b1_Tc_sc_Meditron_seg_0007_normal.wav,segments_wav\annotation\105_1b1_Tc_sc_Meditron_seg_0007_normal.wav,7,19.007,19.907,0.9,normal,0,0,44100,39690
106_2b1_Pl_mc_LittC2SE.wav,106_2b1_Pl_mc_LittC2SE.txt,106_2b1_Pl_mc_LittC2SE_seg_0000_crackles.wav,segments_wav\annotation\106_2b1_Pl_mc_LittC2SE_seg_0000_crackles.wav,0,0.036,2.164,2.127981859410431,crackles,1,0,44100,93844
106_2b1_Pl_mc_LittC2SE.wav,106_2b1_Pl_mc_LittC2SE.txt,106_2b1_Pl_mc_LittC2SE_seg_0001_crackles.wav,segments_wav\annotation\106_2b1_Pl_mc_LittC2SE_seg_0001_crackles.wav,1,2.164,4.621,2.4570068027210885,crackles,1,0,44100,108354
106_2b1_Pl_mc_LittC2SE.wav,106_2b1_Pl_mc_LittC2SE.txt,106_2b1_Pl_mc_LittC2SE_seg_0002_normal.wav,segments_wav\annotation\106_2b1_Pl_mc_LittC2SE_seg_0002_normal.wav,2,4.621,7.179,2.558004535147392,normal,0,0,44100,112808
106_2b1_Pl_mc_LittC2SE.wav,106_2b1_Pl_mc_LittC2SE.txt,106_2b1_Pl_mc_LittC2SE_seg_0003_crackles.wav,segments_wav\annotation\106_2b1_Pl_mc_LittC2SE_seg_0003_crackles.wav,3,7.179,9.636,2.4570068027210885,crackles,1,0,44100,108354
106_2b1_Pl_mc_LittC2SE.wav,106_2b1_Pl_mc_LittC2SE.txt,106_2b1_Pl_mc_LittC2SE_seg_0004_crackles.wav,segments_wav\annotation\106_2b1_Pl_mc_LittC2SE_seg_0004_crackles.wav,4,9.636,12.007,2.370997732426304,crackles,1,0,44100,104561
106_2b1_Pl_mc_LittC2SE.wav,106_2b1_Pl_mc_LittC2SE.txt,106_2b1_Pl_mc_LittC2SE_seg_0005_crackles.wav,segments_wav\annotation\106_2b1_Pl_mc_LittC2SE_seg_0005_crackles.wav,5,12.007,14.407,2.4,crackles,1,0,44100,105840
106_2b1_Pl_mc_LittC2SE.wav,106_2b1_Pl_mc_LittC2SE.txt,106_2b1_Pl_mc_LittC2SE_seg_0006_crackles.wav,segments_wav\annotation\106_2b1_Pl_mc_LittC2SE_seg_0006_crackles.wav,6,14.407,16.793,2.3859863945578232,crackles,1,0,44100,105222
106_2b1_Pl_mc_LittC2SE.wav,106_2b1_Pl_mc_LittC2SE.txt,106_2b1_Pl_mc_LittC2SE_seg_0007_crackles.wav,segments_wav\annotation\106_2b1_Pl_mc_LittC2SE_seg_0007_crackles.wav,7,16.793,19.207,2.414013605442177,crackles,1,0,44100,106458
106_2b1_Pl_mc_LittC2SE.wav,106_2b1_Pl_mc_LittC2SE.txt,106_2b1_Pl_mc_LittC2SE_seg_0008_crackles.wav,segments_wav\annotation\106_2b1_Pl_mc_LittC2SE_seg_0008_crackles.wav,8,19.207,19.964,0.756984126984127,crackles,1,0,44100,33383
106_2b1_Pr_mc_LittC2SE.wav,106_2b1_Pr_mc_LittC2SE.txt,106_2b1_Pr_mc_LittC2SE_seg_0000_wheezes.wav,segments_wav\annotation\106_2b1_Pr_mc_LittC2SE_seg_0000_wheezes.wav,0,0.064,2.079,2.0150113378684806,wheezes,0,1,44100,88862
106_2b1_Pr_mc_LittC2SE.wav,106_2b1_Pr_mc_LittC2SE.txt,106_2b1_Pr_mc_LittC2SE_seg_0001_wheezes.wav,segments_wav\annotation\106_2b1_Pr_mc_LittC2SE_seg_0001_wheezes.wav,1,2.079,4.579,2.5,wheezes,0,1,44100,110250
106_2b1_Pr_mc_LittC2SE.wav,106_2b1_Pr_mc_LittC2SE.txt,106_2b1_Pr_mc_LittC2SE_seg_0002_normal.wav,segments_wav\annotation\106_2b1_Pr_mc_LittC2SE_seg_0002_normal.wav,2,4.579,7.093,2.513990929705215,normal,0,0,44100,110867
106_2b1_Pr_mc_LittC2SE.wav,106_2b1_Pr_mc_LittC2SE.txt,106_2b1_Pr_mc_LittC2SE_seg_0003_wheezes.wav,segments_wav\annotation\106_2b1_Pr_mc_LittC2SE_seg_0003_wheezes.wav,3,7.093,9.607,2.5140136054421767,wheezes,0,1,44100,110868
106_2b1_Pr_mc_LittC2SE.wav,106_2b1_Pr_mc_LittC2SE.txt,106_2b1_Pr_mc_LittC2SE_seg_0004_wheezes.wav,segments_wav\annotation\106_2b1_Pr_mc_LittC2SE_seg_0004_wheezes.wav,4,9.607,12.021,2.4139909297052156,wheezes,0,1,44100,106457
106_2b1_Pr_mc_LittC2SE.wav,106_2b1_Pr_mc_LittC2SE.txt,106_2b1_Pr_mc_LittC2SE_seg_0005_wheezes.wav,segments_wav\annotation\106_2b1_Pr_mc_LittC2SE_seg_0005_wheezes.wav,5,12.021,14.336,2.315011337868481,wheezes,0,1,44100,102092
106_2b1_Pr_mc_LittC2SE.wav,106_2b1_Pr_mc_LittC2SE.txt,106_2b1_Pr_mc_LittC2SE_seg_0006_wheezes.wav,segments_wav\annotation\106_2b1_Pr_mc_LittC2SE_seg_0006_wheezes.wav,6,14.336,16.807,2.4709977324263037,wheezes,0,1,44100,108971
106_2b1_Pr_mc_LittC2SE.wav,106_2b1_Pr_mc_LittC2SE.txt,106_2b1_Pr_mc_LittC2SE_seg_0007_wheezes.wav,segments_wav\annotation\106_2b1_Pr_mc_LittC2SE_seg_0007_wheezes.wav,7,16.807,19.121,2.3139909297052155,wheezes,0,1,44100,102047
106_2b1_Pr_mc_LittC2SE.wav,106_2b1_Pr_mc_LittC2SE.txt,106_2b1_Pr_mc_LittC2SE_seg_0008_normal.wav,segments_wav\annotation\106_2b1_Pr_mc_LittC2SE_seg_0008_normal.wav,8,19.121,19.979,0.8580045351473923,normal,0,0,44100,37838
107_2b3_Al_mc_AKGC417L.wav,107_2b3_Al_mc_AKGC417L.txt,107_2b3_Al_mc_AKGC417L_seg_0000_crackles.wav,segments_wav\annotation\107_2b3_Al_mc_AKGC417L_seg_0000_crackles.wav,0,0.887,2.601,1.7139909297052154,crackles,1,0,44100,75587
107_2b3_Al_mc_AKGC417L.wav,107_2b3_Al_mc_AKGC417L.txt,107_2b3_Al_mc_AKGC417L_seg_0001_crackles.wav,segments_wav\annotation\107_2b3_Al_mc_AKGC417L_seg_0001_crackles.wav,1,2.601,5.327,2.7260090702947846,crackles,1,0,44100,120217
107_2b3_Al_mc_AKGC417L.wav,107_2b3_Al_mc_AKGC417L.txt,107_2b3_Al_mc_AKGC417L_seg_0002_crackles.wav,segments_wav\annotation\107_2b3_Al_mc_AKGC417L_seg_0002_crackles.wav,2,5.327,7.923,2.595986394557823,crackles,1,0,44100,114483
107_2b3_Al_mc_AKGC417L.wav,107_2b3_Al_mc_AKGC417L.txt,107_2b3_Al_mc_AKGC417L_seg_0003_crackles.wav,segments_wav\annotation\107_2b3_Al_mc_AKGC417L_seg_0003_crackles.wav,3,7.923,10.53,2.6070068027210884,crackles,1,0,44100,114969
107_2b3_Al_mc_AKGC417L.wav,107_2b3_Al_mc_AKGC417L.txt,107_2b3_Al_mc_AKGC417L_seg_0004_crackles.wav,segments_wav\annotation\107_2b3_Al_mc_AKGC417L_seg_0004_crackles.wav,4,10.53,13.196,2.6660090702947845,crackles,1,0,44100,117571
107_2b3_Al_mc_AKGC417L.wav,107_2b3_Al_mc_AKGC417L.txt,107_2b3_Al_mc_AKGC417L_seg_0005_crackles.wav,segments_wav\annotation\107_2b3_Al_mc_AKGC417L_seg_0005_crackles.wav,5,13.196,15.565,2.3689795918367347,crackles,1,0,44100,104472
107_2b3_Al_mc_AKGC417L.wav,107_2b3_Al_mc_AKGC417L.txt,107_2b3_Al_mc_AKGC417L_seg_0006_crackles.wav,segments_wav\annotation\107_2b3_Al_mc_AKGC417L_seg_0006_crackles.wav,6,15.565,18.054,2.4890022675736962,crackles,1,0,44100,109765
107_2b3_Al_mc_AKGC417L.wav,107_2b3_Al_mc_AKGC417L.txt,107_2b3_Al_mc_AKGC417L_seg_0007_normal.wav,segments_wav\annotation\107_2b3_Al_mc_AKGC417L_seg_0007_normal.wav,7,18.054,19.101,1.0470068027210884,normal,0,0,44100,46173
107_2b3_Ar_mc_AKGC417L.wav,107_2b3_Ar_mc_AKGC417L.txt,107_2b3_Ar_mc_AKGC417L_seg_0000_crackles.wav,segments_wav\annotation\107_2b3_Ar_mc_AKGC417L_seg_0000_crackles.wav,0,0.887,2.601,1.7139909297052154,crackles,1,0,44100,75587
107_2b3_Ar_mc_AKGC417L.wav,107_2b3_Ar_mc_AKGC417L.txt,107_2b3_Ar_mc_AKGC417L_seg_0001_both.wav,segments_wav\annotation\107_2b3_Ar_mc_AKGC417L_seg_0001_both.wav,1,2.601,5.327,2.7260090702947846,both,1,1,44100,120217
107_2b3_Ar_mc_AKGC417L.wav,107_2b3_Ar_mc_AKGC417L.txt,107_2b3_Ar_mc_AKGC417L_seg_0002_both.wav,segments_wav\annotation\107_2b3_Ar_mc_AKGC417L_seg_0002_both.wav,2,5.327,7.923,2.595986394557823,both,1,1,44100,114483
107_2b3_Ar_mc_AKGC417L.wav,107_2b3_Ar_mc_AKGC417L.txt,107_2b3_Ar_mc_AKGC417L_seg_0003_both.wav,segments_wav\annotation\107_2b3_Ar_mc_AKGC417L_seg_0003_both.wav,3,7.923,10.53,2.6070068027210884,both,1,1,44100,114969
107_2b3_Ar_mc_AKGC417L.wav,107_2b3_Ar_mc_AKGC417L.txt,107_2b3_Ar_mc_AKGC417L_seg_0004_both.wav,segments_wav\annotation\107_2b3_Ar_mc_AKGC417L_seg_0004_both.wav,4,10.53,13.196,2.6660090702947845,both,1,1,44100,117571
107_2b3_Ar_mc_AKGC417L.wav,107_2b3_Ar_mc_AKGC417L.txt,107_2b3_Ar_mc_AKGC417L_seg_0005_both.wav,segments_wav\annotation\107_2b3_Ar_mc_AKGC417L_seg_0005_both.wav,5,13.196,15.565,2.3689795918367347,both,1,1,44100,104472
107_2b3_Ar_mc_AKGC417L.wav,107_2b3_Ar_mc_AKGC417L.txt,107_2b3_Ar_mc_AKGC417L_seg_0006_both.wav,segments_wav\annotation\107_2b3_Ar_mc_AKGC417L_seg_0006_both.wav,6,15.565,18.054,2.4890022675736962,both,1,1,44100,109765
107_2b3_Ar_mc_AKGC417L.wav,107_2b3_Ar_mc_AKGC417L.txt,107_2b3_Ar_mc_AKGC417L_seg_0007_both.wav,segments_wav\annotation\107_2b3_Ar_mc_AKGC417L_seg_0007_both.wav,7,18.054,19.101,1.0470068027210884,both,1,1,44100,46173
107_2b3_Ll_mc_AKGC417L.wav,107_2b3_Ll_mc_AKGC417L.txt,107_2b3_Ll_mc_AKGC417L_seg_0000_crackles.wav,segments_wav\annotation\107_2b3_Ll_mc_AKGC417L_seg_0000_crackles.wav,0,0.887,2.601,1.7139909297052154,crackles,1,0,44100,75587
107_2b3_Ll_mc_AKGC417L.wav,107_2b3_Ll_mc_AKGC417L.txt,107_2b3_Ll_mc_AKGC417L_seg_0001_crackles.wav,segments_wav\annotation\107_2b3_Ll_mc_AKGC417L_seg_0001_crackles.wav,1,2.601,5.327,2.7260090702947846,crackles,1,0,44100,120217
107_2b3_Ll_mc_AKGC417L.wav,107_2b3_Ll_mc_AKGC417L.txt,107_2b3_Ll_mc_AKGC417L_seg_0002_crackles.wav,segments_wav\annotation\107_2b3_Ll_mc_AKGC417L_seg_0002_crackles.wav,2,5.327,7.923,2.595986394557823,crackles,1,0,44100,114483
107_2b3_Ll_mc_AKGC417L.wav,107_2b3_Ll_mc_AKGC417L.txt,107_2b3_Ll_mc_AKGC417L_seg_0003_crackles.wav,segments_wav\annotation\107_2b3_Ll_mc_AKGC417L_seg_0003_crackles.wav,3,7.923,10.53,2.6070068027210884,crackles,1,0,44100,114969
107_2b3_Ll_mc_AKGC417L.wav,107_2b3_Ll_mc_AKGC417L.txt,107_2b3_Ll_mc_AKGC417L_seg_0004_crackles.wav,segments_wav\annotation\107_2b3_Ll_mc_AKGC417L_seg_0004_crackles.wav,4,10.53,13.196,2.6660090702947845,crackles,1,0,44100,117571
107_2b3_Ll_mc_AKGC417L.wav,107_2b3_Ll_mc_AKGC417L.txt,107_2b3_Ll_mc_AKGC417L_seg_0005_crackles.wav,segments_wav\annotation\107_2b3_Ll_mc_AKGC417L_seg_0005_crackles.wav,5,13.196,15.565,2.3689795918367347,crackles,1,0,44100,104472
107_2b3_Ll_mc_AKGC417L.wav,107_2b3_Ll_mc_AKGC417L.txt,107_2b3_Ll_mc_AKGC417L_seg_0006_crackles.wav,segments_wav\annotation\107_2b3_Ll_mc_AKGC417L_seg_0006_crackles.wav,6,15.565,18.054,2.4890022675736962,crackles,1,0,44100,109765
107_2b3_Ll_mc_AKGC417L.wav,107_2b3_Ll_mc_AKGC417L.txt,107_2b3_Ll_mc_AKGC417L_seg_0007_crackles.wav,segments_wav\annotation\107_2b3_Ll_mc_AKGC417L_seg_0007_crackles.wav,7,18.054,19.101,1.0470068027210884,crackles,1,0,44100,46173
107_2b3_Lr_mc_AKGC417L.wav,107_2b3_Lr_mc_AKGC417L.txt,107_2b3_Lr_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\107_2b3_Lr_mc_AKGC417L_seg_0000_normal.wav,0,0.887,2.601,1.7139909297052154,normal,0,0,44100,75587
107_2b3_Lr_mc_AKGC417L.wav,107_2b3_Lr_mc_AKGC417L.txt,107_2b3_Lr_mc_AKGC417L_seg_0001_crackles.wav,segments_wav\annotation\107_2b3_Lr_mc_AKGC417L_seg_0001_crackles.wav,1,2.601,5.327,2.7260090702947846,crackles,1,0,44100,120217
107_2b3_Lr_mc_AKGC417L.wav,107_2b3_Lr_mc_AKGC417L.txt,107_2b3_Lr_mc_AKGC417L_seg_0002_crackles.wav,segments_wav\annotation\107_2b3_Lr_mc_AKGC417L_seg_0002_crackles.wav,2,5.327,7.923,2.595986394557823,crackles,1,0,44100,114483
107_2b3_Lr_mc_AKGC417L.wav,107_2b3_Lr_mc_AKGC417L.txt,107_2b3_Lr_mc_AKGC417L_seg_0003_crackles.wav,segments_wav\annotation\107_2b3_Lr_mc_AKGC417L_seg_0003_crackles.wav,3,7.923,10.53,2.6070068027210884,crackles,1,0,44100,114969
107_2b3_Lr_mc_AKGC417L.wav,107_2b3_Lr_mc_AKGC417L.txt,107_2b3_Lr_mc_AKGC417L_seg_0004_crackles.wav,segments_wav\annotation\107_2b3_Lr_mc_AKGC417L_seg_0004_crackles.wav,4,10.53,13.196,2.6660090702947845,crackles,1,0,44100,117571
107_2b3_Lr_mc_AKGC417L.wav,107_2b3_Lr_mc_AKGC417L.txt,107_2b3_Lr_mc_AKGC417L_seg_0005_crackles.wav,segments_wav\annotation\107_2b3_Lr_mc_AKGC417L_seg_0005_crackles.wav,5,13.196,15.565,2.3689795918367347,crackles,1,0,44100,104472
107_2b3_Lr_mc_AKGC417L.wav,107_2b3_Lr_mc_AKGC417L.txt,107_2b3_Lr_mc_AKGC417L_seg_0006_crackles.wav,segments_wav\annotation\107_2b3_Lr_mc_AKGC417L_seg_0006_crackles.wav,6,15.565,18.054,2.4890022675736962,crackles,1,0,44100,109765
107_2b3_Lr_mc_AKGC417L.wav,107_2b3_Lr_mc_AKGC417L.txt,107_2b3_Lr_mc_AKGC417L_seg_0007_crackles.wav,segments_wav\annotation\107_2b3_Lr_mc_AKGC417L_seg_0007_crackles.wav,7,18.054,19.101,1.0470068027210884,crackles,1,0,44100,46173
107_2b3_Pl_mc_AKGC417L.wav,107_2b3_Pl_mc_AKGC417L.txt,107_2b3_Pl_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\107_2b3_Pl_mc_AKGC417L_seg_0000_normal.wav,0,0.887,2.601,1.7139909297052154,normal,0,0,44100,75587
107_2b3_Pl_mc_AKGC417L.wav,107_2b3_Pl_mc_AKGC417L.txt,107_2b3_Pl_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\107_2b3_Pl_mc_AKGC417L_seg_0001_normal.wav,1,2.601,5.327,2.7260090702947846,normal,0,0,44100,120217
107_2b3_Pl_mc_AKGC417L.wav,107_2b3_Pl_mc_AKGC417L.txt,107_2b3_Pl_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\107_2b3_Pl_mc_AKGC417L_seg_0002_normal.wav,2,5.327,7.923,2.595986394557823,normal,0,0,44100,114483
107_2b3_Pl_mc_AKGC417L.wav,107_2b3_Pl_mc_AKGC417L.txt,107_2b3_Pl_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\107_2b3_Pl_mc_AKGC417L_seg_0003_normal.wav,3,7.923,10.53,2.6070068027210884,normal,0,0,44100,114969
107_2b3_Pl_mc_AKGC417L.wav,107_2b3_Pl_mc_AKGC417L.txt,107_2b3_Pl_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\107_2b3_Pl_mc_AKGC417L_seg_0004_normal.wav,4,10.53,13.196,2.6660090702947845,normal,0,0,44100,117571
107_2b3_Pl_mc_AKGC417L.wav,107_2b3_Pl_mc_AKGC417L.txt,107_2b3_Pl_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\107_2b3_Pl_mc_AKGC417L_seg_0005_normal.wav,5,13.196,15.565,2.3689795918367347,normal,0,0,44100,104472
107_2b3_Pl_mc_AKGC417L.wav,107_2b3_Pl_mc_AKGC417L.txt,107_2b3_Pl_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\107_2b3_Pl_mc_AKGC417L_seg_0006_normal.wav,6,15.565,18.054,2.4890022675736962,normal,0,0,44100,109765
107_2b3_Pl_mc_AKGC417L.wav,107_2b3_Pl_mc_AKGC417L.txt,107_2b3_Pl_mc_AKGC417L_seg_0007_normal.wav,segments_wav\annotation\107_2b3_Pl_mc_AKGC417L_seg_0007_normal.wav,7,18.054,19.101,1.0470068027210884,normal,0,0,44100,46173
107_2b3_Pr_mc_AKGC417L.wav,107_2b3_Pr_mc_AKGC417L.txt,107_2b3_Pr_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\107_2b3_Pr_mc_AKGC417L_seg_0000_normal.wav,0,0.887,2.601,1.7139909297052154,normal,0,0,44100,75587
107_2b3_Pr_mc_AKGC417L.wav,107_2b3_Pr_mc_AKGC417L.txt,107_2b3_Pr_mc_AKGC417L_seg_0001_crackles.wav,segments_wav\annotation\107_2b3_Pr_mc_AKGC417L_seg_0001_crackles.wav,1,2.601,5.327,2.7260090702947846,crackles,1,0,44100,120217
107_2b3_Pr_mc_AKGC417L.wav,107_2b3_Pr_mc_AKGC417L.txt,107_2b3_Pr_mc_AKGC417L_seg_0002_both.wav,segments_wav\annotation\107_2b3_Pr_mc_AKGC417L_seg_0002_both.wav,2,5.327,7.923,2.595986394557823,both,1,1,44100,114483
107_2b3_Pr_mc_AKGC417L.wav,107_2b3_Pr_mc_AKGC417L.txt,107_2b3_Pr_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\107_2b3_Pr_mc_AKGC417L_seg_0003_normal.wav,3,7.923,10.53,2.6070068027210884,normal,0,0,44100,114969
107_2b3_Pr_mc_AKGC417L.wav,107_2b3_Pr_mc_AKGC417L.txt,107_2b3_Pr_mc_AKGC417L_seg_0004_crackles.wav,segments_wav\annotation\107_2b3_Pr_mc_AKGC417L_seg_0004_crackles.wav,4,10.53,13.196,2.6660090702947845,crackles,1,0,44100,117571
107_2b3_Pr_mc_AKGC417L.wav,107_2b3_Pr_mc_AKGC417L.txt,107_2b3_Pr_mc_AKGC417L_seg_0005_both.wav,segments_wav\annotation\107_2b3_Pr_mc_AKGC417L_seg_0005_both.wav,5,13.196,15.565,2.3689795918367347,both,1,1,44100,104472
107_2b3_Pr_mc_AKGC417L.wav,107_2b3_Pr_mc_AKGC417L.txt,107_2b3_Pr_mc_AKGC417L_seg_0006_crackles.wav,segments_wav\annotation\107_2b3_Pr_mc_AKGC417L_seg_0006_crackles.wav,6,15.565,18.054,2.4890022675736962,crackles,1,0,44100,109765
107_2b3_Pr_mc_AKGC417L.wav,107_2b3_Pr_mc_AKGC417L.txt,107_2b3_Pr_mc_AKGC417L_seg_0007_both.wav,segments_wav\annotation\107_2b3_Pr_mc_AKGC417L_seg_0007_both.wav,7,18.054,19.101,1.0470068027210884,both,1,1,44100,46173
107_2b3_Tc_mc_AKGC417L.wav,107_2b3_Tc_mc_AKGC417L.txt,107_2b3_Tc_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\107_2b3_Tc_mc_AKGC417L_seg_0000_normal.wav,0,0.887,2.601,1.7139909297052154,normal,0,0,44100,75587
107_2b3_Tc_mc_AKGC417L.wav,107_2b3_Tc_mc_AKGC417L.txt,107_2b3_Tc_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\107_2b3_Tc_mc_AKGC417L_seg_0001_normal.wav,1,2.601,5.327,2.7260090702947846,normal,0,0,44100,120217
107_2b3_Tc_mc_AKGC417L.wav,107_2b3_Tc_mc_AKGC417L.txt,107_2b3_Tc_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\107_2b3_Tc_mc_AKGC417L_seg_0002_normal.wav,2,5.327,7.923,2.595986394557823,normal,0,0,44100,114483
107_2b3_Tc_mc_AKGC417L.wav,107_2b3_Tc_mc_AKGC417L.txt,107_2b3_Tc_mc_AKGC417L_seg_0003_crackles.wav,segments_wav\annotation\107_2b3_Tc_mc_AKGC417L_seg_0003_crackles.wav,3,7.923,10.53,2.6070068027210884,crackles,1,0,44100,114969
107_2b3_Tc_mc_AKGC417L.wav,107_2b3_Tc_mc_AKGC417L.txt,107_2b3_Tc_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\107_2b3_Tc_mc_AKGC417L_seg_0004_normal.wav,4,10.53,13.196,2.6660090702947845,normal,0,0,44100,117571
107_2b3_Tc_mc_AKGC417L.wav,107_2b3_Tc_mc_AKGC417L.txt,107_2b3_Tc_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\107_2b3_Tc_mc_AKGC417L_seg_0005_normal.wav,5,13.196,15.565,2.3689795918367347,normal,0,0,44100,104472
107_2b3_Tc_mc_AKGC417L.wav,107_2b3_Tc_mc_AKGC417L.txt,107_2b3_Tc_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\107_2b3_Tc_mc_AKGC417L_seg_0006_normal.wav,6,15.565,18.054,2.4890022675736962,normal,0,0,44100,109765
107_2b3_Tc_mc_AKGC417L.wav,107_2b3_Tc_mc_AKGC417L.txt,107_2b3_Tc_mc_AKGC417L_seg_0007_crackles.wav,segments_wav\annotation\107_2b3_Tc_mc_AKGC417L_seg_0007_crackles.wav,7,18.054,19.101,1.0470068027210884,crackles,1,0,44100,46173
107_2b4_Al_mc_AKGC417L.wav,107_2b4_Al_mc_AKGC417L.txt,107_2b4_Al_mc_AKGC417L_seg_0000_crackles.wav,segments_wav\annotation\107_2b4_Al_mc_AKGC417L_seg_0000_crackles.wav,0,1.018,3.411,2.3929931972789116,crackles,1,0,44100,105531
107_2b4_Al_mc_AKGC417L.wav,107_2b4_Al_mc_AKGC417L.txt,107_2b4_Al_mc_AKGC417L_seg_0001_crackles.wav,segments_wav\annotation\107_2b4_Al_mc_AKGC417L_seg_0001_crackles.wav,1,3.411,5.827,2.4160090702947845,crackles,1,0,44100,106546
107_2b4_Al_mc_AKGC417L.wav,107_2b4_Al_mc_AKGC417L.txt,107_2b4_Al_mc_AKGC417L_seg_0002_both.wav,segments_wav\annotation\107_2b4_Al_mc_AKGC417L_seg_0002_both.wav,2,5.827,8.339,2.5119954648526077,both,1,1,44100,110779
107_2b4_Al_mc_AKGC417L.wav,107_2b4_Al_mc_AKGC417L.txt,107_2b4_Al_mc_AKGC417L_seg_0003_crackles.wav,segments_wav\annotation\107_2b4_Al_mc_AKGC417L_seg_0003_crackles.wav,3,8.339,10.923,2.5839909297052155,crackles,1,0,44100,113954
107_2b4_Al_mc_AKGC417L.wav,107_2b4_Al_mc_AKGC417L.txt,107_2b4_Al_mc_AKGC417L_seg_0004_wheezes.wav,segments_wav\annotation\107_2b4_Al_mc_AKGC417L_seg_0004_wheezes.wav,4,10.923,13.292,2.369002267573696,wheezes,0,1,44100,104473
107_2b4_Al_mc_AKGC417L.wav,107_2b4_Al_mc_AKGC417L.txt,107_2b4_Al_mc_AKGC417L_seg_0005_crackles.wav,segments_wav\annotation\107_2b4_Al_mc_AKGC417L_seg_0005_crackles.wav,5,13.292,16.018,2.7260090702947846,crackles,1,0,44100,120217
107_2b4_Al_mc_AKGC417L.wav,107_2b4_Al_mc_AKGC417L.txt,107_2b4_Al_mc_AKGC417L_seg_0006_crackles.wav,segments_wav\annotation\107_2b4_Al_mc_AKGC417L_seg_0006_crackles.wav,6,16.018,18.482,2.4639909297052154,crackles,1,0,44100,108662
107_2b4_Al_mc_AKGC417L.wav,107_2b4_Al_mc_AKGC417L.txt,107_2b4_Al_mc_AKGC417L_seg_0007_crackles.wav,segments_wav\annotation\107_2b4_Al_mc_AKGC417L_seg_0007_crackles.wav,7,18.482,19.542,1.06,crackles,1,0,44100,46746
