cycle_id,recording,cycle_in_recording,cycle_filename,peak_frame,peak_time_s,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,frame_ms,hop_ms,slope_threshold,peak_slope_value
139,105_1b1_Tc_sc_Meditron.wav,12,105_1b1_Tc_sc_Meditron_slope_cycle_12.wav,1752,17.52,737352,847602,16.72,19.22,2.5,44100,25.0,10.0,299.98,2999.51
140,106_2b1_Pl_mc_LittC2SE.wav,1,106_2b1_Pl_mc_LittC2SE_slope_cycle_1.wav,194,1.94,50274,160524,1.14,3.64,2.5,44100,25.0,10.0,347.16,2063.5
141,106_2b1_Pl_mc_LittC2SE.wav,2,106_2b1_Pl_mc_LittC2SE_slope_cycle_2.wav,313,3.13,102753,213003,2.33,4.83,2.5,44100,25.0,10.0,347.16,1802.45
142,106_2b1_Pl_mc_LittC2SE.wav,3,106_2b1_Pl_mc_LittC2SE_slope_cycle_3.wav,446,4.46,161406,271656,3.66,6.16,2.5,44100,25.0,10.0,347.16,1638.61
143,106_2b1_Pl_mc_LittC2SE.wav,4,106_2b1_Pl_mc_LittC2SE_slope_cycle_4.wav,546,5.46,205506,315756,4.66,7.16,2.5,44100,25.0,10.0,347.16,752.75
144,106_2b1_Pl_mc_LittC2SE.wav,5,106_2b1_Pl_mc_LittC2SE_slope_cycle_5.wav,651,6.51,251811,362061,5.71,8.21,2.5,44100,25.0,10.0,347.16,1991.29
145,106_2b1_Pl_mc_LittC2SE.wav,6,106_2b1_Pl_mc_LittC2SE_slope_cycle_6.wav,812,8.12,322812,433062,7.32,9.82,2.5,44100,25.0,10.0,347.16,1362.95
146,106_2b1_Pl_mc_LittC2SE.wav,7,106_2b1_Pl_mc_LittC2SE_slope_cycle_7.wav,915,9.15,368235,478485,8.35,10.85,2.5,44100,25.0,10.0,347.16,2089.07
147,106_2b1_Pl_mc_LittC2SE.wav,8,106_2b1_Pl_mc_LittC2SE_slope_cycle_8.wav,1025,10.25,416745,526995,9.45,11.95,2.5,44100,25.0,10.0,347.16,1021.43
148,106_2b1_Pl_mc_LittC2SE.wav,9,106_2b1_Pl_mc_LittC2SE_slope_cycle_9.wav,1159,11.59,475839,586089,10.79,13.29,2.5,44100,25.0,10.0,347.16,1945.92
149,106_2b1_Pl_mc_LittC2SE.wav,10,106_2b1_Pl_mc_LittC2SE_slope_cycle_10.wav,1283,12.83,530523,640773,12.03,14.53,2.5,44100,25.0,10.0,347.16,503.06
150,106_2b1_Pl_mc_LittC2SE.wav,11,106_2b1_Pl_mc_LittC2SE_slope_cycle_11.wav,1385,13.85,575505,685755,13.05,15.55,2.5,44100,25.0,10.0,347.16,1565.5
151,106_2b1_Pl_mc_LittC2SE.wav,12,106_2b1_Pl_mc_LittC2SE_slope_cycle_12.wav,1518,15.18,634158,744408,14.38,16.88,2.5,44100,25.0,10.0,347.16,2314.87
152,106_2b1_Pl_mc_LittC2SE.wav,13,106_2b1_Pl_mc_LittC2SE_slope_cycle_13.wav,1625,16.25,681345,791595,15.45,17.95,2.5,44100,25.0,10.0,347.16,1542.27
153,106_2b1_Pl_mc_LittC2SE.wav,14,106_2b1_Pl_mc_LittC2SE_slope_cycle_14.wav,1766,17.66,743526,853776,16.86,19.36,2.5,44100,25.0,10.0,347.16,930.5
154,106_2b1_Pr_mc_LittC2SE.wav,1,106_2b1_Pr_mc_LittC2SE_slope_cycle_1.wav,87,0.87,3087,113337,0.07,2.57,2.5,44100,25.0,10.0,32.17,530.4
155,106_2b1_Pr_mc_LittC2SE.wav,2,106_2b1_Pr_mc_LittC2SE_slope_cycle_2.wav,203,2.03,54243,164493,1.23,3.73,2.5,44100,25.0,10.0,32.17,225.62
156,106_2b1_Pr_mc_LittC2SE.wav,3,106_2b1_Pr_mc_LittC2SE_slope_cycle_3.wav,307,3.07,100107,210357,2.27,4.77,2.5,44100,25.0,10.0,32.17,429.81
157,106_2b1_Pr_mc_LittC2SE.wav,4,106_2b1_Pr_mc_LittC2SE_slope_cycle_4.wav,422,4.22,150822,261072,3.42,5.92,2.5,44100,25.0,10.0,32.17,647.76
158,106_2b1_Pr_mc_LittC2SE.wav,5,106_2b1_Pr_mc_LittC2SE_slope_cycle_5.wav,533,5.33,199773,310023,4.53,7.03,2.5,44100,25.0,10.0,32.17,361.32
159,106_2b1_Pr_mc_LittC2SE.wav,6,106_2b1_Pr_mc_LittC2SE_slope_cycle_6.wav,668,6.68,259308,369558,5.88,8.38,2.5,44100,25.0,10.0,32.17,574.88
160,106_2b1_Pr_mc_LittC2SE.wav,7,106_2b1_Pr_mc_LittC2SE_slope_cycle_7.wav,813,8.13,323253,433503,7.33,9.83,2.5,44100,25.0,10.0,32.17,144.97
161,106_2b1_Pr_mc_LittC2SE.wav,8,106_2b1_Pr_mc_LittC2SE_slope_cycle_8.wav,916,9.16,368676,478926,8.36,10.86,2.5,44100,25.0,10.0,32.17,262.6
162,106_2b1_Pr_mc_LittC2SE.wav,9,106_2b1_Pr_mc_LittC2SE_slope_cycle_9.wav,1021,10.21,414981,525231,9.41,11.91,2.5,44100,25.0,10.0,32.17,673.92
163,106_2b1_Pr_mc_LittC2SE.wav,10,106_2b1_Pr_mc_LittC2SE_slope_cycle_10.wav,1131,11.31,463491,573741,10.51,13.01,2.5,44100,25.0,10.0,32.17,421.94
164,106_2b1_Pr_mc_LittC2SE.wav,11,106_2b1_Pr_mc_LittC2SE_slope_cycle_11.wav,1295,12.95,535815,646065,12.15,14.65,2.5,44100,25.0,10.0,32.17,440.14
165,106_2b1_Pr_mc_LittC2SE.wav,12,106_2b1_Pr_mc_LittC2SE_slope_cycle_12.wav,1409,14.09,586089,696339,13.29,15.79,2.5,44100,25.0,10.0,32.17,125.11
166,106_2b1_Pr_mc_LittC2SE.wav,13,106_2b1_Pr_mc_LittC2SE_slope_cycle_13.wav,1515,15.15,632835,743085,14.35,16.85,2.5,44100,25.0,10.0,32.17,526.72
167,106_2b1_Pr_mc_LittC2SE.wav,14,106_2b1_Pr_mc_LittC2SE_slope_cycle_14.wav,1664,16.64,698544,808794,15.84,18.34,2.5,44100,25.0,10.0,32.17,520.34
168,106_2b1_Pr_mc_LittC2SE.wav,15,106_2b1_Pr_mc_LittC2SE_slope_cycle_15.wav,1827,18.27,770427,880677,17.47,19.97,2.5,44100,25.0,10.0,32.17,455.36
169,107_2b3_Al_mc_AKGC417L.wav,1,107_2b3_Al_mc_AKGC417L_slope_cycle_1.wav,153,1.53,32193,142443,0.73,3.23,2.5,44100,25.0,10.0,165.52,912.82
170,107_2b3_Al_mc_AKGC417L.wav,2,107_2b3_Al_mc_AKGC417L_slope_cycle_2.wav,255,2.55,77175,187425,1.75,4.25,2.5,44100,25.0,10.0,165.52,839.9
171,107_2b3_Al_mc_AKGC417L.wav,3,107_2b3_Al_mc_AKGC417L_slope_cycle_3.wav,363,3.63,124803,235053,2.83,5.33,2.5,44100,25.0,10.0,165.52,543.82
172,107_2b3_Al_mc_AKGC417L.wav,4,107_2b3_Al_mc_AKGC417L_slope_cycle_4.wav,478,4.78,175518,285768,3.98,6.48,2.5,44100,25.0,10.0,165.52,2021.2
173,107_2b3_Al_mc_AKGC417L.wav,5,107_2b3_Al_mc_AKGC417L_slope_cycle_5.wav,656,6.56,254016,364266,5.76,8.26,2.5,44100,25.0,10.0,165.52,830.61
174,107_2b3_Al_mc_AKGC417L.wav,6,107_2b3_Al_mc_AKGC417L_slope_cycle_6.wav,767,7.67,302967,413217,6.87,9.37,2.5,44100,25.0,10.0,165.52,912.45
175,107_2b3_Al_mc_AKGC417L.wav,7,107_2b3_Al_mc_AKGC417L_slope_cycle_7.wav,916,9.16,368676,478926,8.36,10.86,2.5,44100,25.0,10.0,165.52,856.77
176,107_2b3_Al_mc_AKGC417L.wav,8,107_2b3_Al_mc_AKGC417L_slope_cycle_8.wav,1037,10.37,422037,532287,9.57,12.07,2.5,44100,25.0,10.0,165.52,548.47
177,107_2b3_Al_mc_AKGC417L.wav,9,107_2b3_Al_mc_AKGC417L_slope_cycle_9.wav,1178,11.78,484218,594468,10.98,13.48,2.5,44100,25.0,10.0,165.52,1460.25
178,107_2b3_Al_mc_AKGC417L.wav,10,107_2b3_Al_mc_AKGC417L_slope_cycle_10.wav,1294,12.94,535374,645624,12.14,14.64,2.5,44100,25.0,10.0,165.52,1286.71
179,107_2b3_Al_mc_AKGC417L.wav,11,107_2b3_Al_mc_AKGC417L_slope_cycle_11.wav,1416,14.16,589176,699426,13.36,15.86,2.5,44100,25.0,10.0,165.52,958.09
180,107_2b3_Al_mc_AKGC417L.wav,12,107_2b3_Al_mc_AKGC417L_slope_cycle_12.wav,1537,15.37,642537,752787,14.57,17.07,2.5,44100,25.0,10.0,165.52,1343.7
181,107_2b3_Al_mc_AKGC417L.wav,13,107_2b3_Al_mc_AKGC417L_slope_cycle_13.wav,1662,16.62,697662,807912,15.82,18.32,2.5,44100,25.0,10.0,165.52,513.96
182,107_2b3_Al_mc_AKGC417L.wav,14,107_2b3_Al_mc_AKGC417L_slope_cycle_14.wav,1801,18.01,758961,869211,17.21,19.71,2.5,44100,25.0,10.0,165.52,895.33
183,107_2b3_Ar_mc_AKGC417L.wav,1,107_2b3_Ar_mc_AKGC417L_slope_cycle_1.wav,124,1.24,19404,129654,0.44,2.94,2.5,44100,25.0,10.0,119.74,665.59
184,107_2b3_Ar_mc_AKGC417L.wav,2,107_2b3_Ar_mc_AKGC417L_slope_cycle_2.wav,240,2.4,70560,180810,1.6,4.1,2.5,44100,25.0,10.0,119.74,479.3
185,107_2b3_Ar_mc_AKGC417L.wav,3,107_2b3_Ar_mc_AKGC417L_slope_cycle_3.wav,358,3.58,122598,232848,2.78,5.28,2.5,44100,25.0,10.0,119.74,991.51
186,107_2b3_Ar_mc_AKGC417L.wav,4,107_2b3_Ar_mc_AKGC417L_slope_cycle_4.wav,492,4.92,181692,291942,4.12,6.62,2.5,44100,25.0,10.0,119.74,547.32
187,107_2b3_Ar_mc_AKGC417L.wav,5,107_2b3_Ar_mc_AKGC417L_slope_cycle_5.wav,627,6.27,241227,351477,5.47,7.97,2.5,44100,25.0,10.0,119.74,717.44
188,107_2b3_Ar_mc_AKGC417L.wav,6,107_2b3_Ar_mc_AKGC417L_slope_cycle_6.wav,758,7.58,298998,409248,6.78,9.28,2.5,44100,25.0,10.0,119.74,484.07
189,107_2b3_Ar_mc_AKGC417L.wav,7,107_2b3_Ar_mc_AKGC417L_slope_cycle_7.wav,911,9.11,366471,476721,8.31,10.81,2.5,44100,25.0,10.0,119.74,876.75
190,107_2b3_Ar_mc_AKGC417L.wav,8,107_2b3_Ar_mc_AKGC417L_slope_cycle_8.wav,1044,10.44,425124,535374,9.64,12.14,2.5,44100,25.0,10.0,119.74,1405.13
191,107_2b3_Ar_mc_AKGC417L.wav,9,107_2b3_Ar_mc_AKGC417L_slope_cycle_9.wav,1148,11.48,470988,581238,10.68,13.18,2.5,44100,25.0,10.0,119.74,635.11
192,107_2b3_Ar_mc_AKGC417L.wav,10,107_2b3_Ar_mc_AKGC417L_slope_cycle_10.wav,1288,12.88,532728,642978,12.08,14.58,2.5,44100,25.0,10.0,119.74,643.36
193,107_2b3_Ar_mc_AKGC417L.wav,11,107_2b3_Ar_mc_AKGC417L_slope_cycle_11.wav,1415,14.15,588735,698985,13.35,15.85,2.5,44100,25.0,10.0,119.74,943.34
194,107_2b3_Ar_mc_AKGC417L.wav,12,107_2b3_Ar_mc_AKGC417L_slope_cycle_12.wav,1520,15.2,635040,745290,14.4,16.9,2.5,44100,25.0,10.0,119.74,786.86
195,107_2b3_Ar_mc_AKGC417L.wav,13,107_2b3_Ar_mc_AKGC417L_slope_cycle_13.wav,1631,16.31,683991,794241,15.51,18.01,2.5,44100,25.0,10.0,119.74,1027.07
196,107_2b3_Ar_mc_AKGC417L.wav,14,107_2b3_Ar_mc_AKGC417L_slope_cycle_14.wav,1759,17.59,740439,850689,16.79,19.29,2.5,44100,25.0,10.0,119.74,972.48
197,107_2b3_Ll_mc_AKGC417L.wav,1,107_2b3_Ll_mc_AKGC417L_slope_cycle_1.wav,195,1.95,50715,160965,1.15,3.65,2.5,44100,25.0,10.0,408.93,2191.85
198,107_2b3_Ll_mc_AKGC417L.wav,2,107_2b3_Ll_mc_AKGC417L_slope_cycle_2.wav,307,3.07,100107,210357,2.27,4.77,2.5,44100,25.0,10.0,408.93,1744.79
199,107_2b3_Ll_mc_AKGC417L.wav,3,107_2b3_Ll_mc_AKGC417L_slope_cycle_3.wav,467,4.67,170667,280917,3.87,6.37,2.5,44100,25.0,10.0,408.93,2808.22
200,107_2b3_Ll_mc_AKGC417L.wav,4,107_2b3_Ll_mc_AKGC417L_slope_cycle_4.wav,640,6.4,246960,357210,5.6,8.1,2.5,44100,25.0,10.0,408.93,1306.81
201,107_2b3_Ll_mc_AKGC417L.wav,5,107_2b3_Ll_mc_AKGC417L_slope_cycle_5.wav,771,7.71,304731,414981,6.91,9.41,2.5,44100,25.0,10.0,408.93,1955.58
202,107_2b3_Ll_mc_AKGC417L.wav,6,107_2b3_Ll_mc_AKGC417L_slope_cycle_6.wav,894,8.94,358974,469224,8.14,10.64,2.5,44100,25.0,10.0,408.93,1899.74
203,107_2b3_Ll_mc_AKGC417L.wav,7,107_2b3_Ll_mc_AKGC417L_slope_cycle_7.wav,1035,10.35,421155,531405,9.55,12.05,2.5,44100,25.0,10.0,408.93,2731.92
204,107_2b3_Ll_mc_AKGC417L.wav,8,107_2b3_Ll_mc_AKGC417L_slope_cycle_8.wav,1151,11.51,472311,582561,10.71,13.21,2.5,44100,25.0,10.0,408.93,1796.2
205,107_2b3_Ll_mc_AKGC417L.wav,9,107_2b3_Ll_mc_AKGC417L_slope_cycle_9.wav,1286,12.86,531846,642096,12.06,14.56,2.5,44100,25.0,10.0,408.93,2499.1
206,107_2b3_Ll_mc_AKGC417L.wav,10,107_2b3_Ll_mc_AKGC417L_slope_cycle_10.wav,1427,14.27,594027,704277,13.47,15.97,2.5,44100,25.0,10.0,408.93,1338.73
207,107_2b3_Ll_mc_AKGC417L.wav,11,107_2b3_Ll_mc_AKGC417L_slope_cycle_11.wav,1539,15.39,643419,753669,14.59,17.09,2.5,44100,25.0,10.0,408.93,1966.23
208,107_2b3_Ll_mc_AKGC417L.wav,12,107_2b3_Ll_mc_AKGC417L_slope_cycle_12.wav,1643,16.43,689283,799533,15.63,18.13,2.5,44100,25.0,10.0,408.93,1555.71
209,107_2b3_Ll_mc_AKGC417L.wav,13,107_2b3_Ll_mc_AKGC417L_slope_cycle_13.wav,1788,17.88,753228,863478,17.08,19.58,2.5,44100,25.0,10.0,408.93,1593.87
210,107_2b3_Lr_mc_AKGC417L.wav,1,107_2b3_Lr_mc_AKGC417L_slope_cycle_1.wav,182,1.82,44982,155232,1.02,3.52,2.5,44100,25.0,10.0,394.85,1542.81
211,107_2b3_Lr_mc_AKGC417L.wav,2,107_2b3_Lr_mc_AKGC417L_slope_cycle_2.wav,379,3.79,131859,242109,2.99,5.49,2.5,44100,25.0,10.0,394.85,1565.34
212,107_2b3_Lr_mc_AKGC417L.wav,3,107_2b3_Lr_mc_AKGC417L_slope_cycle_3.wav,515,5.15,191835,302085,4.35,6.85,2.5,44100,25.0,10.0,394.85,1988.48
213,107_2b3_Lr_mc_AKGC417L.wav,4,107_2b3_Lr_mc_AKGC417L_slope_cycle_4.wav,644,6.44,248724,358974,5.64,8.14,2.5,44100,25.0,10.0,394.85,1833.86
214,107_2b3_Lr_mc_AKGC417L.wav,5,107_2b3_Lr_mc_AKGC417L_slope_cycle_5.wav,836,8.36,333396,443646,7.56,10.06,2.5,44100,25.0,10.0,394.85,2179.39
215,107_2b3_Lr_mc_AKGC417L.wav,6,107_2b3_Lr_mc_AKGC417L_slope_cycle_6.wav,939,9.39,378819,489069,8.59,11.09,2.5,44100,25.0,10.0,394.85,540.51
216,107_2b3_Lr_mc_AKGC417L.wav,7,107_2b3_Lr_mc_AKGC417L_slope_cycle_7.wav,1044,10.44,425124,535374,9.64,12.14,2.5,44100,25.0,10.0,394.85,1935.48
217,107_2b3_Lr_mc_AKGC417L.wav,8,107_2b3_Lr_mc_AKGC417L_slope_cycle_8.wav,1164,11.64,478044,588294,10.84,13.34,2.5,44100,25.0,10.0,394.85,1462.61
218,107_2b3_Lr_mc_AKGC417L.wav,9,107_2b3_Lr_mc_AKGC417L_slope_cycle_9.wav,1270,12.7,524790,635040,11.9,14.4,2.5,44100,25.0,10.0,394.85,2693.99
219,107_2b3_Lr_mc_AKGC417L.wav,10,107_2b3_Lr_mc_AKGC417L_slope_cycle_10.wav,1444,14.44,601524,711774,13.64,16.14,2.5,44100,25.0,10.0,394.85,1974.46
220,107_2b3_Lr_mc_AKGC417L.wav,11,107_2b3_Lr_mc_AKGC417L_slope_cycle_11.wav,1548,15.48,647388,757638,14.68,17.18,2.5,44100,25.0,10.0,394.85,1474.56
221,107_2b3_Lr_mc_AKGC417L.wav,12,107_2b3_Lr_mc_AKGC417L_slope_cycle_12.wav,1730,17.3,727650,837900,16.5,19.0,2.5,44100,25.0,10.0,394.85,1990.76
222,107_2b3_Pl_mc_AKGC417L.wav,1,107_2b3_Pl_mc_AKGC417L_slope_cycle_1.wav,123,1.23,18963,129213,0.43,2.93,2.5,44100,25.0,10.0,117.1,608.44
223,107_2b3_Pl_mc_AKGC417L.wav,2,107_2b3_Pl_mc_AKGC417L_slope_cycle_2.wav,252,2.52,75852,186102,1.72,4.22,2.5,44100,25.0,10.0,117.1,941.77
224,107_2b3_Pl_mc_AKGC417L.wav,3,107_2b3_Pl_mc_AKGC417L_slope_cycle_3.wav,382,3.82,133182,243432,3.02,5.52,2.5,44100,25.0,10.0,117.1,610.31
225,107_2b3_Pl_mc_AKGC417L.wav,4,107_2b3_Pl_mc_AKGC417L_slope_cycle_4.wav,528,5.28,197568,307818,4.48,6.98,2.5,44100,25.0,10.0,117.1,1576.54
226,107_2b3_Pl_mc_AKGC417L.wav,5,107_2b3_Pl_mc_AKGC417L_slope_cycle_5.wav,655,6.55,253575,363825,5.75,8.25,2.5,44100,25.0,10.0,117.1,1384.23
227,107_2b3_Pl_mc_AKGC417L.wav,6,107_2b3_Pl_mc_AKGC417L_slope_cycle_6.wav,761,7.61,300321,410571,6.81,9.31,2.5,44100,25.0,10.0,117.1,838.99
228,107_2b3_Pl_mc_AKGC417L.wav,7,107_2b3_Pl_mc_AKGC417L_slope_cycle_7.wav,897,8.97,360297,470547,8.17,10.67,2.5,44100,25.0,10.0,117.1,448.19
229,107_2b3_Pl_mc_AKGC417L.wav,8,107_2b3_Pl_mc_AKGC417L_slope_cycle_8.wav,1017,10.17,413217,523467,9.37,11.87,2.5,44100,25.0,10.0,117.1,977.73
230,107_2b3_Pl_mc_AKGC417L.wav,9,107_2b3_Pl_mc_AKGC417L_slope_cycle_9.wav,1158,11.58,475398,585648,10.78,13.28,2.5,44100,25.0,10.0,117.1,362.18
231,107_2b3_Pl_mc_AKGC417L.wav,10,107_2b3_Pl_mc_AKGC417L_slope_cycle_10.wav,1267,12.67,523467,633717,11.87,14.37,2.5,44100,25.0,10.0,117.1,1571.25
232,107_2b3_Pl_mc_AKGC417L.wav,11,107_2b3_Pl_mc_AKGC417L_slope_cycle_11.wav,1385,13.85,575505,685755,13.05,15.55,2.5,44100,25.0,10.0,117.1,722.26
233,107_2b3_Pl_mc_AKGC417L.wav,12,107_2b3_Pl_mc_AKGC417L_slope_cycle_12.wav,1553,15.53,649593,759843,14.73,17.23,2.5,44100,25.0,10.0,117.1,824.78
234,107_2b3_Pl_mc_AKGC417L.wav,13,107_2b3_Pl_mc_AKGC417L_slope_cycle_13.wav,1655,16.55,694575,804825,15.75,18.25,2.5,44100,25.0,10.0,117.1,224.94
235,107_2b3_Pl_mc_AKGC417L.wav,14,107_2b3_Pl_mc_AKGC417L_slope_cycle_14.wav,1762,17.62,741762,852012,16.82,19.32,2.5,44100,25.0,10.0,117.1,1431.85
236,107_2b3_Pr_mc_AKGC417L.wav,1,107_2b3_Pr_mc_AKGC417L_slope_cycle_1.wav,189,1.89,48069,158319,1.09,3.59,2.5,44100,25.0,10.0,236.47,1828.47
237,107_2b3_Pr_mc_AKGC417L.wav,2,107_2b3_Pr_mc_AKGC417L_slope_cycle_2.wav,377,3.77,130977,241227,2.97,5.47,2.5,44100,25.0,10.0,236.47,1475.42
238,107_2b3_Pr_mc_AKGC417L.wav,3,107_2b3_Pr_mc_AKGC417L_slope_cycle_3.wav,519,5.19,193599,303849,4.39,6.89,2.5,44100,25.0,10.0,236.47,1356.85
239,107_2b3_Pr_mc_AKGC417L.wav,4,107_2b3_Pr_mc_AKGC417L_slope_cycle_4.wav,643,6.43,248283,358533,5.63,8.13,2.5,44100,25.0,10.0,236.47,1009.21
240,107_2b3_Pr_mc_AKGC417L.wav,5,107_2b3_Pr_mc_AKGC417L_slope_cycle_5.wav,749,7.49,295029,405279,6.69,9.19,2.5,44100,25.0,10.0,236.47,1894.22
241,107_2b3_Pr_mc_AKGC417L.wav,6,107_2b3_Pr_mc_AKGC417L_slope_cycle_6.wav,907,9.07,364707,474957,8.27,10.77,2.5,44100,25.0,10.0,236.47,1764.98
242,107_2b3_Pr_mc_AKGC417L.wav,7,107_2b3_Pr_mc_AKGC417L_slope_cycle_7.wav,1016,10.16,412776,523026,9.36,11.86,2.5,44100,25.0,10.0,236.47,2100.42
243,107_2b3_Pr_mc_AKGC417L.wav,8,107_2b3_Pr_mc_AKGC417L_slope_cycle_8.wav,1150,11.5,471870,582120,10.7,13.2,2.5,44100,25.0,10.0,236.47,1601.68
244,107_2b3_Pr_mc_AKGC417L.wav,9,107_2b3_Pr_mc_AKGC417L_slope_cycle_9.wav,1300,13.0,538020,648270,12.2,14.7,2.5,44100,25.0,10.0,236.47,1212.65
245,107_2b3_Pr_mc_AKGC417L.wav,10,107_2b3_Pr_mc_AKGC417L_slope_cycle_10.wav,1412,14.12,587412,697662,13.32,15.82,2.5,44100,25.0,10.0,236.47,1312.19
246,107_2b3_Pr_mc_AKGC417L.wav,11,107_2b3_Pr_mc_AKGC417L_slope_cycle_11.wav,1542,15.42,644742,754992,14.62,17.12,2.5,44100,25.0,10.0,236.47,1423.66
247,107_2b3_Pr_mc_AKGC417L.wav,12,107_2b3_Pr_mc_AKGC417L_slope_cycle_12.wav,1644,16.44,689724,799974,15.64,18.14,2.5,44100,25.0,10.0,236.47,1250.17
248,107_2b3_Pr_mc_AKGC417L.wav,13,107_2b3_Pr_mc_AKGC417L_slope_cycle_13.wav,1748,17.48,735588,845838,16.68,19.18,2.5,44100,25.0,10.0,236.47,2572.72
249,107_2b3_Tc_mc_AKGC417L.wav,1,107_2b3_Tc_mc_AKGC417L_slope_cycle_1.wav,182,1.82,44982,155232,1.02,3.52,2.5,44100,25.0,10.0,99.79,734.81
250,107_2b3_Tc_mc_AKGC417L.wav,2,107_2b3_Tc_mc_AKGC417L_slope_cycle_2.wav,369,3.69,127449,237699,2.89,5.39,2.5,44100,25.0,10.0,99.79,500.31
251,107_2b3_Tc_mc_AKGC417L.wav,3,107_2b3_Tc_mc_AKGC417L_slope_cycle_3.wav,524,5.24,195804,306054,4.44,6.94,2.5,44100,25.0,10.0,99.79,550.84
252,107_2b3_Tc_mc_AKGC417L.wav,4,107_2b3_Tc_mc_AKGC417L_slope_cycle_4.wav,628,6.28,241668,351918,5.48,7.98,2.5,44100,25.0,10.0,99.79,333.32
253,107_2b3_Tc_mc_AKGC417L.wav,5,107_2b3_Tc_mc_AKGC417L_slope_cycle_5.wav,788,7.88,312228,422478,7.08,9.58,2.5,44100,25.0,10.0,99.79,614.34
254,107_2b3_Tc_mc_AKGC417L.wav,6,107_2b3_Tc_mc_AKGC417L_slope_cycle_6.wav,908,9.08,365148,475398,8.28,10.78,2.5,44100,25.0,10.0,99.79,568.45
255,107_2b3_Tc_mc_AKGC417L.wav,7,107_2b3_Tc_mc_AKGC417L_slope_cycle_7.wav,1022,10.22,415422,525672,9.42,11.92,2.5,44100,25.0,10.0,99.79,622.7
256,107_2b3_Tc_mc_AKGC417L.wav,8,107_2b3_Tc_mc_AKGC417L_slope_cycle_8.wav,1142,11.42,468342,578592,10.62,13.12,2.5,44100,25.0,10.0,99.79,289.93
257,107_2b3_Tc_mc_AKGC417L.wav,9,107_2b3_Tc_mc_AKGC417L_slope_cycle_9.wav,1250,12.5,515970,626220,11.7,14.2,2.5,44100,25.0,10.0,99.79,623.57
258,107_2b3_Tc_mc_AKGC417L.wav,10,107_2b3_Tc_mc_AKGC417L_slope_cycle_10.wav,1387,13.87,576387,686637,13.07,15.57,2.5,44100,25.0,10.0,99.79,432.18
259,107_2b3_Tc_mc_AKGC417L.wav,11,107_2b3_Tc_mc_AKGC417L_slope_cycle_11.wav,1499,14.99,625779,736029,14.19,16.69,2.5,44100,25.0,10.0,99.79,562.89
260,107_2b3_Tc_mc_AKGC417L.wav,12,107_2b3_Tc_mc_AKGC417L_slope_cycle_12.wav,1605,16.05,672525,782775,15.25,17.75,2.5,44100,25.0,10.0,99.79,381.71
261,107_2b3_Tc_mc_AKGC417L.wav,13,107_2b3_Tc_mc_AKGC417L_slope_cycle_13.wav,1706,17.06,717066,827316,16.26,18.76,2.5,44100,25.0,10.0,99.79,617.2
262,107_2b4_Al_mc_AKGC417L.wav,1,107_2b4_Al_mc_AKGC417L_slope_cycle_1.wav,107,1.07,11907,122157,0.27,2.77,2.5,44100,25.0,10.0,175.38,201.34
263,107_2b4_Al_mc_AKGC417L.wav,2,107_2b4_Al_mc_AKGC417L_slope_cycle_2.wav,207,2.07,56007,166257,1.27,3.77,2.5,44100,25.0,10.0,175.38,1238.89
264,107_2b4_Al_mc_AKGC417L.wav,3,107_2b4_Al_mc_AKGC417L_slope_cycle_3.wav,338,3.38,113778,224028,2.58,5.08,2.5,44100,25.0,10.0,175.38,1186.2
265,107_2b4_Al_mc_AKGC417L.wav,4,107_2b4_Al_mc_AKGC417L_slope_cycle_4.wav,441,4.41,159201,269451,3.61,6.11,2.5,44100,25.0,10.0,175.38,682.66
266,107_2b4_Al_mc_AKGC417L.wav,5,107_2b4_Al_mc_AKGC417L_slope_cycle_5.wav,554,5.54,209034,319284,4.74,7.24,2.5,44100,25.0,10.0,175.38,1387.33
267,107_2b4_Al_mc_AKGC417L.wav,6,107_2b4_Al_mc_AKGC417L_slope_cycle_6.wav,688,6.88,268128,378378,6.08,8.58,2.5,44100,25.0,10.0,175.38,1036.49
268,107_2b4_Al_mc_AKGC417L.wav,7,107_2b4_Al_mc_AKGC417L_slope_cycle_7.wav,798,7.98,316638,426888,7.18,9.68,2.5,44100,25.0,10.0,175.38,1909.46
269,107_2b4_Al_mc_AKGC417L.wav,8,107_2b4_Al_mc_AKGC417L_slope_cycle_8.wav,936,9.36,377496,487746,8.56,11.06,2.5,44100,25.0,10.0,175.38,908.67
270,107_2b4_Al_mc_AKGC417L.wav,9,107_2b4_Al_mc_AKGC417L_slope_cycle_9.wav,1049,10.49,427329,537579,9.69,12.19,2.5,44100,25.0,10.0,175.38,1427.45
271,107_2b4_Al_mc_AKGC417L.wav,10,107_2b4_Al_mc_AKGC417L_slope_cycle_10.wav,1162,11.62,477162,587412,10.82,13.32,2.5,44100,25.0,10.0,175.38,696.9
272,107_2b4_Al_mc_AKGC417L.wav,11,107_2b4_Al_mc_AKGC417L_slope_cycle_11.wav,1264,12.64,522144,632394,11.84,14.34,2.5,44100,25.0,10.0,175.38,1455.43
273,107_2b4_Al_mc_AKGC417L.wav,12,107_2b4_Al_mc_AKGC417L_slope_cycle_12.wav,1429,14.29,594909,705159,13.49,15.99,2.5,44100,25.0,10.0,175.38,1596.17
